symbol,bucket_ts_ms,bucket_start_utc,trade_count,buy_trade_count,sell_trade_count,buy_notional,sell_notional,cvd,total_notional,taker_buy_pct,avg_trade_notional,max_trade_notional,vwap,low_price,high_price
bnb-usdc,1777070940000,2026-04-24T22:49:00Z,1,1,0,19.71383,0,19.71383,19.71383,100,19.71383,19.71383,635.93,635.93,635.93
bnb-usdc,1777071000000,2026-04-24T22:50:00Z,5,0,5,0,163.46228,-163.46228,163.46228,0,32.692456,44.5228,636.04,636.04,636.04
bnb-usdc,1777071060000,2026-04-24T22:51:00Z,3,0,3,0,991.17388,-991.17388,991.17388,0,330.391293333,470.7806,636.183491656,636.06,636.19
bnb-usdc,1777071120000,2026-04-24T22:52:00Z,1,0,1,0,16.53704,-16.53704,16.53704,0,16.53704,16.53704,636.04,636.04,636.04
bnb-usdc,1777071180000,2026-04-24T22:53:00Z,1,1,0,164.1267,0,164.1267,164.1267,100,164.1267,164.1267,636.15,636.15,636.15
bnb-usdc,1777071240000,2026-04-24T22:54:00Z,2,1,1,15.2652,10.81115,4.45405,26.07635,58.5404015516,13.038175,15.2652,636.008536585,635.95,636.05
bnb-usdc,1777071300000,2026-04-24T22:55:00Z,2,2,0,27.35445,0,27.35445,27.35445,100,13.677225,15.90375,636.15,636.15,636.15
bnb-usdc,1777071420000,2026-04-24T22:57:00Z,2,0,2,0,31.7965,-31.7965,31.7965,0,15.89825,16.53418,635.93,635.93,635.93
bnb-usdc,1777071480000,2026-04-24T22:58:00Z,3,1,2,38.1576,36.24801,1.90959,74.40561,51.2832298532,24.80187,38.1576,635.945384615,635.93,635.96
bnb-usdc,1777071540000,2026-04-24T22:59:00Z,2,2,0,65.5144,0,65.5144,65.5144,100,32.7572,49.6119,636.062135922,636.05,636.1
bnb-usdc,1777071600000,2026-04-24T23:00:00Z,5,2,3,48.35084,376.59536,-328.24452,424.9462,11.37810857,84.98924,203.568,636.147005988,636.13,636.22
bnb-usdc,1777071660000,2026-04-24T23:01:00Z,1,1,0,29.90093,0,29.90093,29.90093,100,29.90093,29.90093,636.19,636.19,636.19
bnb-usdc,1777071720000,2026-04-24T23:02:00Z,1,0,1,0,56.61468,-56.61468,56.61468,0,56.61468,56.61468,636.12,636.12,636.12
bnb-usdc,1777071780000,2026-04-24T23:03:00Z,1,1,0,26.07559,0,26.07559,26.07559,100,26.07559,26.07559,635.99,635.99,635.99
bnb-usdc,1777071840000,2026-04-24T23:04:00Z,1,1,0,26.07682,0,26.07682,26.07682,100,26.07682,26.07682,636.02,636.02,636.02
bnb-usdc,1777071900000,2026-04-24T23:05:00Z,2,2,0,216.91111,0,216.91111,216.91111,100,108.455555,166.02471,636.102961877,636.08,636.11
bnb-usdc,1777071960000,2026-04-24T23:06:00Z,2,2,0,29.26016,0,29.26016,29.26016,100,14.63008,19.0824,636.090434783,636.08,636.11
bnb-usdc,1777072080000,2026-04-24T23:08:00Z,2,1,1,50.8976,15.904,34.9936,66.8016,76.1921870135,33.4008,50.8976,636.205714286,636.16,636.22
bnb-usdc,1777072140000,2026-04-24T23:09:00Z,1,1,0,17.81416,0,17.81416,17.81416,100,17.81416,17.81416,636.22,636.22,636.22
bnb-usdc,1777072200000,2026-04-24T23:10:00Z,1,0,1,0,25.4496,-25.4496,25.4496,0,25.4496,25.4496,636.24,636.24,636.24
bnb-usdc,1777072260000,2026-04-24T23:11:00Z,5,2,3,496.42559,227.19677,269.22882,723.62236,68.6028538422,144.724472,344.31404,636.431275286,636.39,636.45
bnb-usdc,1777072320000,2026-04-24T23:12:00Z,1,1,0,297.86796,0,297.86796,297.86796,100,297.86796,297.86796,636.47,636.47,636.47
bnb-usdc,1777072380000,2026-04-24T23:13:00Z,1,1,0,356.4736,0,356.4736,356.4736,100,356.4736,356.4736,636.56,636.56,636.56
bnb-usdc,1777072440000,2026-04-24T23:14:00Z,2,0,2,0,121.57591,-121.57591,121.57591,0,60.787955,100.57174,636.523089005,636.49,636.53
bnb-usdc,1777072500000,2026-04-24T23:15:00Z,1,1,0,140.041,0,140.041,140.041,100,140.041,140.041,636.55,636.55,636.55
bnb-usdc,1777072560000,2026-04-24T23:16:00Z,2,0,2,0,278.79138,-278.79138,278.79138,0,139.39569,177.58629,636.51,636.51,636.51
bnb-usdc,1777072680000,2026-04-24T23:18:00Z,2,1,1,34.37046,126.01908,-91.64862,160.38954,21.4293650322,80.19477,126.01908,636.466428571,636.46,636.49
btc-usdc,1777059720000,2026-04-24T19:42:00Z,4,3,1,367.82874,420.592,-52.76326,788.42074,46.653864027,197.105185,420.592,77600.4665354,77600,77601
btc-usdc,1777059780000,2026-04-24T19:43:00Z,141,90,51,119928.42816,230993.66692,-111065.23876,350922.09508,34.1752285882,2488.80918496,49292.08605,77616.338677,77600,77624
btc-usdc,1777059840000,2026-04-24T19:44:00Z,209,22,187,5167.43586,185971.44497,-180804.00911,191138.88083,2.70349802069,914.540099665,17522.57225,77600.6271868,77585,77624
btc-usdc,1777059900000,2026-04-24T19:45:00Z,167,39,128,81914.96716,182214.16101,-100299.19385,264129.12817,31.0132274042,1581.61154593,29964.88544,77561.1679494,77552,77585
btc-usdc,1777059960000,2026-04-24T19:46:00Z,74,25,49,45951.34863,169811.60526,-123860.25663,215762.95389,21.2971447607,2915.71559311,46622.7894,77550.6444099,77546,77557
btc-usdc,1777060020000,2026-04-24T19:47:00Z,220,117,103,41792.39609,149180.74095,-107388.34486,190973.13704,21.8839134853,868.059713818,49128.7216,77566.402541,77546,77589
btc-usdc,1777060080000,2026-04-24T19:48:00Z,231,29,202,246559.96168,813890.65509,-567330.69341,1060450.61677,23.250489724,4590.69531069,99953.92182,77552.2206908,77538,77568
btc-usdc,1777060140000,2026-04-24T19:49:00Z,160,67,93,235142.89288,12218.9438,222923.94908,247361.83668,95.060295491,1546.01147925,40926.48475,77545.0833033,77538,77549
btc-usdc,1777060200000,2026-04-24T19:50:00Z,183,137,46,1222852.01633,64417.72532,1158434.29101,1287269.74165,94.9957865678,7034.26088333,158667.3,77548.4721965,77538,77550
btc-usdc,1777060260000,2026-04-24T19:51:00Z,120,73,47,414984.69671,129086.13752,285898.55919,544070.83423,76.2740199624,4533.92361858,199695.903,77546.2700297,77535,77550
btc-usdc,1777060320000,2026-04-24T19:52:00Z,131,31,100,234264.77422,95296.02342,138968.7508,329560.79764,71.0839322813,2515.73127969,155100,77547.7313273,77530,77550
btc-usdc,1777060380000,2026-04-24T19:53:00Z,303,121,182,91764.04591,84808.07393,6955.97198,176572.11984,51.9697254545,582.746270099,37739.43976,77523.8161438,77508,77550
btc-usdc,1777060440000,2026-04-24T19:54:00Z,194,122,72,1646700.24277,48181.18937,1598519.0534,1694881.43214,97.1572531,8736.50222753,730897.1175,77550.5947627,77544,77569
btc-usdc,1777060500000,2026-04-24T19:55:00Z,152,90,62,144901.15123,75149.83774,69751.31349,220050.98897,65.8488979796,1447.7038748,37729.54845,77567.137826,77557,77575
btc-usdc,1777060560000,2026-04-24T19:56:00Z,106,78,28,132065.56385,19367.22346,112698.34039,151432.78731,87.2106801941,1428.61120104,34840.19752,77565.1592251,77563,77581
btc-usdc,1777060620000,2026-04-24T19:57:00Z,135,97,38,166883.66193,14986.73822,151896.92371,181870.40015,91.7596606113,1347.18814926,45523.45335,77596.0509384,77564,77599
btc-usdc,1777060680000,2026-04-24T19:58:00Z,117,66,51,178824.3481,15687.64512,163136.70298,194511.99322,91.9348699994,1662.49566855,28382.422,77595.5995516,77584,77604
btc-usdc,1777060740000,2026-04-24T19:59:00Z,298,140,158,54382.57849,854693.25874,-800310.68025,909075.83723,5.98218281279,3050.59005782,74976.54931,77594.9979071,77570,77606
btc-usdc,1777060800000,2026-04-24T20:00:00Z,211,83,128,39095.47197,77636.42701,-38540.95504,116731.89898,33.4916782059,553.23174872,19396.25,77566.3313111,77520,77594
btc-usdc,1777060860000,2026-04-24T20:01:00Z,184,148,36,97609.96263,15290.99172,82318.97091,112900.95435,86.4562777099,613.592143207,30437.70136,77559.9757842,77512,77572
btc-usdc,1777060920000,2026-04-24T20:02:00Z,153,62,91,51334.80203,376121.07866,-324786.27663,427455.88069,12.0093802306,2793.82928556,200346.81898,77547.940584,77513,77586
btc-usdc,1777060980000,2026-04-24T20:03:00Z,222,152,70,605478.3806,206837.86867,398640.51193,812316.24927,74.5372730318,3659.08220392,50004.41143,77509.1695502,77492,77521
btc-usdc,1777061040000,2026-04-24T20:04:00Z,202,92,110,36435.52744,271417.36402,-234981.83658,307852.89146,11.8353695712,1524.02421515,74976.56136,77525.2811534,77519,77540
btc-usdc,1777061100000,2026-04-24T20:05:00Z,126,91,35,37055.85465,12695.39354,24360.46111,49751.24819,74.482261246,394.851176111,8917.0732,77555.7657797,77536,77560
btc-usdc,1777061160000,2026-04-24T20:06:00Z,78,42,36,127903.7076,254963.29662,-127059.58902,382867.00422,33.4068243516,4908.55133615,121200.639,77557.1355513,77556,77562
btc-usdc,1777061220000,2026-04-24T20:07:00Z,286,120,166,258419.98074,223489.26666,34930.71408,481909.2474,53.6242004349,1684.99736853,58897.8332,77540.8247907,77521,77562
btc-usdc,1777061280000,2026-04-24T20:08:00Z,47,25,22,1172.31117,13324.61391,-12152.30274,14496.92508,8.08661949711,308.445214468,5679.0725,77531.9557172,77530,77535
btc-usdc,1777061340000,2026-04-24T20:09:00Z,173,57,116,5374.66282,574777.46159,-569402.79877,580152.12441,0.926423018009,3353.48048792,70004.436,77524.9985181,77513,77533
btc-usdc,1777061400000,2026-04-24T20:10:00Z,113,52,61,15277.35352,95016.46128,-79739.10776,110293.8148,13.8515052251,976.051458407,12928.3024,77540.1008148,77532,77550
btc-usdc,1777061460000,2026-04-24T20:11:00Z,114,52,62,43749.78548,21950.7615,21799.02398,65700.54698,66.5896822645,576.320587544,8813.1029,77550.2207035,77545,77562
btc-usdc,1777061520000,2026-04-24T20:12:00Z,62,46,16,47324.38201,7975.3821,39348.99991,55299.76411,85.5779093666,891.931679194,22515.668,77559.2764516,77550,77560
btc-usdc,1777061580000,2026-04-24T20:13:00Z,108,70,38,7619.45038,24397.79992,-16778.34954,32017.2503,23.79795363,296.456021296,18030.60567,77564.926353,77559,77581
btc-usdc,1777061640000,2026-04-24T20:14:00Z,224,183,41,933590.16434,31656.81218,901933.35216,965246.97652,96.7203407055,4309.13828804,198155.12745,77596.0056337,77580,77609
btc-usdc,1777061700000,2026-04-24T20:15:00Z,202,74,128,54834.46983,436382.45058,-381547.98075,491216.92041,11.1629847327,2431.76693272,204128.442,77605.945436,77601,77619
btc-usdc,1777061760000,2026-04-24T20:16:00Z,80,39,41,22949.08352,258922.67547,-235973.59195,281871.75899,8.14167534989,3523.39698738,98377.89174,77601.0260632,77596,77602
btc-usdc,1777061820000,2026-04-24T20:17:00Z,222,32,190,31622.36082,226230.88278,-194608.52196,257853.2436,12.2637048805,1161.5010973,32142.9528,77561.0444816,77532,77595
btc-usdc,1777061880000,2026-04-24T20:18:00Z,143,74,69,271296.75902,32558.96198,238737.79704,303855.721,89.2847296497,2124.86518182,38761.5,77518.3673105,77514,77533
btc-usdc,1777061940000,2026-04-24T20:19:00Z,69,49,20,45033.81305,16735.45536,28298.35769,61769.26841,72.9065022287,895.206788551,11627.7,77518.7535735,77516,77520
btc-usdc,1777062000000,2026-04-24T20:20:00Z,188,100,88,172436.96146,117154.78452,55282.17694,289591.74598,59.5448467899,1540.38162755,56584.3132,77531.2827242,77520,77560
btc-usdc,1777062060000,2026-04-24T20:21:00Z,122,28,94,26623.02802,49401.23461,-22778.20659,76024.26263,35.0191203426,623.149693689,19375.25,77506.9709849,77500,77541
btc-usdc,1777062120000,2026-04-24T20:22:00Z,225,118,107,85658.08719,437530.2858,-351872.19861,523188.37299,16.3723224009,2325.28165773,127911.425,77500.2033818,77483,77510
btc-usdc,1777062180000,2026-04-24T20:23:00Z,83,28,55,79458.00813,24800.18962,54657.81851,104258.19775,76.2127198098,1256.12286446,24649.07146,77487.7350462,77485,77505
btc-usdc,1777062240000,2026-04-24T20:24:00Z,85,27,58,48800.23215,507598.56661,-458798.33446,556398.79876,8.7707292429,6545.86822071,387059.24936,77478.0854851,77476,77486
btc-usdc,1777062300000,2026-04-24T20:25:00Z,502,140,362,426797.1409,1312218.91975,-885421.77885,1739016.06065,24.542449639,3464.17541962,80294.56666,77467.5370206,77456,77481
btc-usdc,1777062360000,2026-04-24T20:26:00Z,427,201,226,3936025.24468,442837.15445,3493188.09023,4378862.39913,89.8869360559,10254.9470706,323500.9914,77429.5345069,77421,77481
btc-usdc,1777062420000,2026-04-24T20:27:00Z,278,213,65,389742.88675,277109.4784,112633.40835,666852.36515,58.445153248,2398.74951493,49999.5208,77462.7893185,77428,77485
btc-usdc,1777062480000,2026-04-24T20:28:00Z,220,158,62,264234.49555,393931.4478,-129696.95225,658165.94335,40.1470933311,2991.66337886,114650.96013,77490.8186348,77478,77522
btc-usdc,1777062540000,2026-04-24T20:29:00Z,105,39,66,112227.43462,47866.25099,64361.18363,160093.68561,70.1010999855,1524.70176771,69994.89354,77509.1918634,77500,77522
btc-usdc,1777062600000,2026-04-24T20:30:00Z,144,116,28,124352.35168,9036.3767,115315.97498,133388.72838,93.2255320148,926.31061375,20128.55972,77505.1732858,77500,77515
btc-usdc,1777062660000,2026-04-24T20:31:00Z,170,102,68,91264.34782,141154.61114,-49890.26332,232418.95896,39.26717004,1367.17034682,22601.25408,77522.3422112,77506,77535
btc-usdc,1777062720000,2026-04-24T20:32:00Z,182,111,71,103198.71224,94638.31821,8560.39403,197837.03045,52.1634963916,1087.01665082,37436.72064,77524.1700236,77506,77542
btc-usdc,1777062780000,2026-04-24T20:33:00Z,66,30,36,44846.662,33103.52324,11743.13876,77950.18524,57.532463665,1181.06341273,14019.44016,77524.5753215,77524,77525
btc-usdc,1777062840000,2026-04-24T20:34:00Z,72,41,31,20076.03843,17280.88017,2795.15826,37356.9186,53.7411520607,518.846091667,4282.59148,77524.8897005,77522,77527
btc-usdc,1777062900000,2026-04-24T20:35:00Z,130,100,30,99810.29456,21235.47714,78574.81742,121045.7717,82.4566551629,931.121320769,18999.74686,77532.8087649,77526,77547
btc-usdc,1777062960000,2026-04-24T20:36:00Z,286,227,59,251470.10694,64874.4923,186595.61464,316344.59924,79.4924609253,1106.09999734,45322.89481,77598.0138985,77546,77618
btc-usdc,1777063020000,2026-04-24T20:37:00Z,221,130,91,997622.45294,59017.36721,938605.08573,1056639.82015,94.4146182943,4781.17565679,159999.84816,77602.6930153,77595,77623
btc-usdc,1777063080000,2026-04-24T20:38:00Z,172,113,59,321265.53467,90606.31185,230659.22282,411871.84652,78.0013340034,2394.60375884,72604.4312,77607.5578837,77597,77617
btc-usdc,1777063140000,2026-04-24T20:39:00Z,87,53,34,28669.60404,22303.42904,6366.175,50973.03308,56.2446499799,585.896931954,8690.43958,77615.2405518,77611,77620
btc-usdc,1777063200000,2026-04-24T20:40:00Z,131,63,68,32617.45281,30317.62524,2299.82757,62935.07805,51.82714286,480.42044313,5787.89969,77607.5641231,77584,77617
btc-usdc,1777063260000,2026-04-24T20:41:00Z,98,79,19,679573.35603,12303.02001,667270.33602,691876.37604,98.2217892624,7059.96302082,149948.79256,77602.2863161,77596,77605
btc-usdc,1777063320000,2026-04-24T20:42:00Z,124,80,44,283096.00448,56376.00417,226720.00031,339472.00865,83.3930330827,2737.67748911,71967.94341,77601.0516781,77594,77605
btc-usdc,1777063380000,2026-04-24T20:43:00Z,51,22,29,35641.73385,117301.85621,-81660.12236,152943.59006,23.3038428325,2998.89392275,50533.36956,77598.525622,77598,77604
btc-usdc,1777063440000,2026-04-24T20:44:00Z,72,23,49,21944.98793,78586.18109,-56641.19316,100531.16902,21.8290388383,1396.26623639,30819.95805,77597.2899695,77595,77599
btc-usdc,1777063500000,2026-04-24T20:45:00Z,261,213,48,1138858.38276,47233.41184,1091624.97092,1186091.7946,96.0177271224,4544.41300613,198231.73875,77623.1989408,77595,77637
btc-usdc,1777063560000,2026-04-24T20:46:00Z,80,59,21,523810.33284,8605.06406,515205.26878,532415.3969,98.3837687433,6655.19246125,153000.7242,77621.9838375,77621,77622
btc-usdc,1777063620000,2026-04-24T20:47:00Z,126,104,22,554657.97531,9471.61586,545186.35945,564129.59117,98.3210212674,4477.21897754,150052.64064,77622.5426785,77621,77625
btc-usdc,1777063680000,2026-04-24T20:48:00Z,127,83,44,43858.17529,120266.3434,-76408.16811,164124.51869,26.7225004771,1292.3190448,53501.05046,77622.6328586,77609,77640
btc-usdc,1777063740000,2026-04-24T20:49:00Z,96,69,27,196901.27768,72588.99404,124312.28364,269490.27172,73.0643360234,2807.19033042,146265.5756,77617.2716098,77609,77620
btc-usdc,1777063800000,2026-04-24T20:50:00Z,58,24,34,3356.2213,16958.2448,-13602.0235,20314.4661,16.5213364874,350.249415517,3755.98341,77616.1162266,77606,77620
btc-usdc,1777063860000,2026-04-24T20:51:00Z,325,279,46,5145777.88729,39444.96553,5106332.92176,5185222.85282,99.239281191,15954.5318548,348092.62885,77641.2167573,77606,77647
btc-usdc,1777063920000,2026-04-24T20:52:00Z,146,118,28,607215.12353,16199.38892,591015.73461,623414.51245,97.4015059649,4269.96241404,38815.5,77631.6198219,77629,77638
btc-usdc,1777063980000,2026-04-24T20:53:00Z,131,111,20,1318543.01295,51816.80215,1266726.2108,1370359.8151,96.2187447721,10460.7619473,348052.28068,77635.4604075,77626,77639
btc-usdc,1777064040000,2026-04-24T20:54:00Z,148,126,22,773200.35894,7894.71079,765305.64815,781095.06973,98.9892765816,5277.66939007,150250.93985,77628.9835647,77626,77636
btc-usdc,1777064100000,2026-04-24T20:55:00Z,199,161,38,723113.64607,17351.65756,705761.98851,740465.30363,97.6566548797,3720.93117402,276442.43838,77639.2070291,77630,77653
btc-usdc,1777064160000,2026-04-24T20:56:00Z,541,453,88,4443587.27945,45042.97177,4398544.30768,4488630.25122,98.9965096422,8296.91358821,308715.04015,77676.1858183,77652,77698
btc-usdc,1777064220000,2026-04-24T20:57:00Z,576,417,159,632103.76803,220127.70802,411976.06001,852231.47605,74.1704320708,1479.56853481,149673.3455,77707.5103286,77683,77715
btc-usdc,1777064280000,2026-04-24T20:58:00Z,272,171,101,597284.54184,319756.47886,277528.06298,917041.0207,65.1317147606,3371.47434081,102861.70393,77720.6099312,77713,77736
btc-usdc,1777064340000,2026-04-24T20:59:00Z,150,67,83,99093.83016,784152.38733,-685058.55717,883246.21749,11.2192759162,5888.3081166,203739.501,77699.5911563,77687,77713
btc-usdc,1777064400000,2026-04-24T21:00:00Z,169,103,66,232904.78075,68835.03399,164069.74676,301739.81474,77.1872883102,1785.44269077,27187.3,77676.3034202,77667,77698
btc-usdc,1777064460000,2026-04-24T21:01:00Z,62,31,31,32050.57122,7171.96044,24878.61078,39222.53166,81.7146927124,632.621478387,13566.87156,77668.3795248,77666,77677
btc-usdc,1777064520000,2026-04-24T21:02:00Z,143,112,31,255566.74633,391819.02804,-136252.28171,647385.77437,39.4767318727,4527.17324734,87291.01368,77673.368076,77666,77688
btc-usdc,1777064580000,2026-04-24T21:03:00Z,109,61,48,134696.89675,255390.41234,-120693.51559,390087.30909,34.5299356352,3578.7826522,198685.52484,77675.070109,77671,77688
btc-usdc,1777064640000,2026-04-24T21:04:00Z,179,149,30,647524.45188,108614.69916,538909.75272,756139.15104,85.6356202412,4224.24106726,80426.50506,77678.7722273,77673,77705
btc-usdc,1777064700000,2026-04-24T21:05:00Z,175,127,48,373735.01131,306425.69321,67309.3181,680160.70452,54.9480451938,3886.63259726,65670.3897,77710.7153204,77693,77720
btc-usdc,1777064760000,2026-04-24T21:06:00Z,99,58,41,97600.65012,50267.21881,47333.43131,147867.86893,66.0053132748,1493.61483768,32105.07839,77695.5652569,77674,77702
btc-usdc,1777064820000,2026-04-24T21:07:00Z,57,29,28,18024.2517,26407.26654,-8383.01484,44431.51824,40.5663646303,779.50032,18458.98845,77673.4056605,77673,77674
btc-usdc,1777064880000,2026-04-24T21:08:00Z,49,30,19,26305.85358,40900.27161,-14594.41803,67206.12519,39.1420477012,1371.55357531,27093.89586,77673.3914174,77673,77674
btc-usdc,1777064940000,2026-04-24T21:09:00Z,998,537,461,344853.28875,52497.07998,292356.20877,397350.36873,86.7882141024,398.146662054,39540.138,77680.1673304,77673,77682
btc-usdc,1777065000000,2026-04-24T21:10:00Z,1017,501,516,81341.85762,240132.97928,-158791.12166,321474.8369,25.3027137067,316.101117896,72943.23581,77673.6285001,77662,77682
btc-usdc,1777065060000,2026-04-24T21:11:00Z,1020,500,520,63157.02079,1145673.12885,-1082516.10806,1208830.14964,5.22463977332,1185.12759769,159999.2198,77664.9036788,77662,77666
btc-usdc,1777065120000,2026-04-24T21:12:00Z,1121,626,495,212034.30437,128966.42378,83067.88059,341000.72815,62.1800151338,304.193334657,25635.34818,77689.6222265,77664,77709
btc-usdc,1777065180000,2026-04-24T21:13:00Z,976,484,492,66951.39259,274475.57438,-207524.18179,341426.96697,19.6092866314,349.822712059,23430.48115,77683.7259237,77681,77696
btc-usdc,1777065240000,2026-04-24T21:14:00Z,1611,510,1101,129645.89885,3566294.47181,-3436648.57296,3695940.37066,3.50779195138,2294.19017421,480036.54636,77582.3222523,77545,77687
btc-usdc,1777065300000,2026-04-24T21:15:00Z,1100,617,483,650427.54887,113227.69273,537199.85614,763655.2416,85.1729305894,694.232037818,49929.86145,77566.9587846,77547,77573
btc-usdc,1777065360000,2026-04-24T21:16:00Z,1025,488,537,148193.19327,1882310.44074,-1734117.24747,2030503.63401,7.29834661647,1980.97915513,1356802.48528,77553.0346083,77552,77573
btc-usdc,1777065420000,2026-04-24T21:17:00Z,1001,497,504,129766.2929,1799365.15602,-1669598.86312,1929131.44892,6.72666929839,1927.20424468,395902.18448,77552.0565943,77551,77553
btc-usdc,1777065480000,2026-04-24T21:18:00Z,1392,613,779,111329.13463,5174723.23465,-5063394.10002,5286052.36928,2.10609216203,3797.45141471,196815.27304,77541.7992406,77535,77582
btc-usdc,1777065540000,2026-04-24T21:19:00Z,1083,583,500,118570.49765,165216.56019,-46646.06254,283787.05784,41.7815028467,262.03791121,20172.36,77590.234296,77581,77604
btc-usdc,1777065600000,2026-04-24T21:20:00Z,1123,493,630,126545.99369,146527.50767,-19981.51398,273073.50136,46.3413670897,243.164293286,22715.32137,77574.8342703,77550,77604
btc-usdc,1777065660000,2026-04-24T21:21:00Z,1035,485,550,51679.01402,289389.45514,-237710.44112,341068.46916,15.1520936976,329.534752812,52889.47384,77543.9352036,77540,77551
btc-usdc,1777065720000,2026-04-24T21:22:00Z,985,494,491,85979.01162,109744.6882,-23765.67658,195723.69982,43.9287688201,198.704263777,11884.70907,77540.4392845,77540,77541
btc-usdc,1777065780000,2026-04-24T21:23:00Z,405,230,175,1243376.43023,26037.76688,1217338.66335,1269414.19711,97.9488360112,3134.35604225,212018.03007,77544.8713755,77540,77552
btc-usdc,1777065840000,2026-04-24T21:24:00Z,145,125,20,332347.33488,5541.43523,326805.89965,337888.77011,98.3599824202,2330.26738007,51269.6272,77556.659125,77551,77598
btc-usdc,1777065900000,2026-04-24T21:25:00Z,189,92,97,89037.09745,17104.96127,71932.13618,106142.05872,83.8848412436,561.598194286,20000.10852,77602.8387436,77578,77614
btc-usdc,1777065960000,2026-04-24T21:26:00Z,101,71,30,55409.43535,6586.88858,48822.54677,61996.32393,89.3753562107,613.824989406,11997.59484,77574.9192047,77573,77593
btc-usdc,1777066020000,2026-04-24T21:27:00Z,80,27,53,34085.44378,91153.44211,-57067.99833,125238.88589,27.2163422229,1565.48607363,38576.99328,77577.0796776,77576,77594
btc-usdc,1777066080000,2026-04-24T21:28:00Z,53,36,17,9783.42155,23227.19382,-13443.77227,33010.61537,29.6371983386,622.841799434,6178.23228,77577.1182788,77576,77584
btc-usdc,1777066140000,2026-04-24T21:29:00Z,82,51,31,29488.95308,16368.28202,13120.67106,45857.2351,64.3059988586,559.23457439,8072.6152,77587.3631226,77583,77595
